date,state,code,price,coupon,yield_measure_used,yield,current_yield,bucket,series_label,excluded_near_maturity,excluded_past_maturity,segment
1844-07-20,Pennsylvania,S-2410,78.0,6.0,ytm,23.77676489294043,7.6923076923076925,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-07-27,Pennsylvania,S-2330,75.25,5.0,ytm,7.663375436505455,6.64451827242525,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-07-27,Pennsylvania,S-2410,77.0,6.0,ytm,24.92951356256279,7.792207792207792,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-08-03,Pennsylvania,S-2410,79.5,6.0,ytm,22.853371769126124,7.547169811320755,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-08-03,Pennsylvania,S-2330,74.25,5.0,ytm,7.789612342082656,6.7340067340067336,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-08-10,Pennsylvania,S-2330,73.5,5.0,ytm,7.886095607941984,6.802721088435375,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-08-10,Pennsylvania,S-2410,75.0,6.0,ytm,27.359528487229863,8.0,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-08-17,Pennsylvania,S-2410,76.0,6.0,ytm,26.661535675479897,7.894736842105263,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-08-17,Pennsylvania,S-2330,74.5,5.0,ytm,7.763978714695047,6.7114093959731544,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-08-24,Pennsylvania,S-2410,76.0,6.0,ytm,26.942148760330575,7.894736842105263,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-08-24,Pennsylvania,S-2330,73.5,5.0,ytm,7.891762915945015,6.802721088435375,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-08-31,Pennsylvania,S-2330,71.0,5.0,ytm,8.213995326998422,7.042253521126761,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-08-31,Pennsylvania,S-2410,72.5,6.0,ytm,30.82056307911618,8.275862068965518,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-09-07,Pennsylvania,S-2330,72.5,5.0,ytm,8.024229422867453,6.896551724137931,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-09-07,Pennsylvania,S-2410,70.0,6.0,ytm,33.85960621254739,8.571428571428571,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-09-14,Pennsylvania,S-2330,72.5,5.0,ytm,8.027214849105512,6.896551724137931,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-09-14,Pennsylvania,S-2410,70.0,6.0,ytm,34.2553983618764,8.571428571428571,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-09-21,Pennsylvania,S-2330,72.5,5.0,ytm,8.030208289910654,6.896551724137931,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-09-21,Pennsylvania,S-2410,71.0,6.0,ytm,33.54558773808182,8.450704225352112,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-09-28,Pennsylvania,S-2330,71.5,5.0,ytm,8.161837809514852,6.993006993006993,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-09-28,Pennsylvania,S-2410,71.0,6.0,ytm,33.94927536231884,8.450704225352112,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-10-06,Pennsylvania,S-2410,71.0,6.0,ytm,34.42594317652538,8.450704225352112,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-10-06,Pennsylvania,S-2330,71.5,5.0,ytm,8.165423861852434,6.993006993006993,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-10-12,Pennsylvania,S-2330,74.25,5.0,ytm,7.817250231892113,6.7340067340067336,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-10-12,Pennsylvania,S-2410,71.0,6.0,ytm,34.79466603729053,8.450704225352112,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-10-19,Pennsylvania,S-2330,74.25,5.0,ytm,7.820055048779659,6.7340067340067336,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-10-19,Pennsylvania,S-2410,71.0,6.0,ytm,35.23758142508891,8.450704225352112,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-10-26,Pennsylvania,S-2330,74.25,5.0,ytm,7.822867446253386,6.7340067340067336,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-10-26,Pennsylvania,S-2410,74.5,6.0,ytm,31.58727316141356,8.053691275167784,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-11-02,Pennsylvania,S-2410,74.5,6.0,ytm,31.994269340974213,8.053691275167784,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-11-02,Pennsylvania,S-2330,73.75,5.0,ytm,7.888844540064836,6.779661016949152,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-11-09,Pennsylvania,S-2330,73.75,5.0,ytm,7.891735392174065,6.779661016949152,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-11-09,Pennsylvania,S-2410,74.5,6.0,ytm,32.41489697152493,8.053691275167784,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-11-23,Pennsylvania,S-2330,67.5,5.0,ytm,8.721290673959395,7.4074074074074066,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-11-23,Pennsylvania,S-2410,70.0,6.0,ytm,38.96767617938264,8.571428571428571,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-11-30,Pennsylvania,S-2330,67.0,5.0,ytm,8.793666311691487,7.462686567164178,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-11-30,Pennsylvania,S-2410,70.0,6.0,ytm,39.53030078530152,8.571428571428571,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-12-07,Pennsylvania,S-2410,69.5,6.0,ytm,40.78398003176764,8.633093525179856,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-12-07,Pennsylvania,S-2330,69.5,5.0,ytm,8.45803320966688,7.194244604316546,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-12-14,Pennsylvania,S-2410,70.0,6.0,ytm,40.71724773460297,8.571428571428571,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-12-14,Pennsylvania,S-2460,66.0,5.0,current_yield,7.575757575757576,7.575757575757576,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1844-12-21,Pennsylvania,S-2410,71.25,6.0,ytm,39.62397111352694,8.421052631578947,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-12-21,Pennsylvania,S-2460,66.0,5.0,current_yield,7.575757575757576,7.575757575757576,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1844-12-28,Pennsylvania,S-2410,72.75,6.0,ytm,38.174320238137256,8.24742268041237,defaulted,secondary_pa_bridge,False,False,"S-2330/S-2410 (fixed-maturity, primary series)"
1844-12-28,Pennsylvania,S-2460,68.0,5.0,current_yield,7.352941176470589,7.352941176470589,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-01-04,Pennsylvania,S-2460,68.0,5.0,current_yield,7.352941176470589,7.352941176470589,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-01-11,Pennsylvania,S-2460,64.0,5.0,current_yield,7.8125,7.8125,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-01-18,Pennsylvania,S-2460,65.0,5.0,current_yield,7.6923076923076925,7.6923076923076925,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-01-25,Pennsylvania,S-2460,64.0,5.0,current_yield,7.8125,7.8125,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-02-08,Pennsylvania,S-2460,66.0,5.0,current_yield,7.575757575757576,7.575757575757576,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-02-15,Pennsylvania,S-2460,65.5,5.0,current_yield,7.633587786259542,7.633587786259542,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-02-22,Pennsylvania,S-2460,66.0,5.0,current_yield,7.575757575757576,7.575757575757576,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-03-01,Pennsylvania,S-2460,66.0,5.0,current_yield,7.575757575757576,7.575757575757576,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-03-08,Pennsylvania,S-2460,66.0,5.0,current_yield,7.575757575757576,7.575757575757576,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-03-15,Pennsylvania,S-2460,66.0,5.0,current_yield,7.575757575757576,7.575757575757576,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-03-22,Pennsylvania,S-2460,69.0,5.0,current_yield,7.246376811594203,7.246376811594203,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-03-29,Pennsylvania,S-2460,68.0,5.0,current_yield,7.352941176470589,7.352941176470589,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-04-05,Pennsylvania,S-2460,68.0,5.0,current_yield,7.352941176470589,7.352941176470589,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-04-12,Pennsylvania,S-2460,67.25,5.0,current_yield,7.434944237918216,7.434944237918216,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-04-19,Pennsylvania,S-2460,67.25,5.0,current_yield,7.434944237918216,7.434944237918216,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-05-03,Pennsylvania,S-2460,67.25,5.0,current_yield,7.434944237918216,7.434944237918216,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-05-10,Pennsylvania,S-2460,69.0,5.0,current_yield,7.246376811594203,7.246376811594203,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-05-17,Pennsylvania,S-2460,69.0,5.0,current_yield,7.246376811594203,7.246376811594203,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-05-24,Pennsylvania,S-2460,69.0,5.0,current_yield,7.246376811594203,7.246376811594203,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-05-31,Pennsylvania,S-2460,69.5,5.0,current_yield,7.194244604316546,7.194244604316546,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-06-07,Pennsylvania,S-2460,69.5,5.0,current_yield,7.194244604316546,7.194244604316546,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-06-28,Pennsylvania,S-2460,78.0,5.0,current_yield,6.41025641025641,6.41025641025641,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-07-05,Pennsylvania,S-2460,78.0,5.0,current_yield,6.41025641025641,6.41025641025641,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-07-12,Pennsylvania,S-2460,75.0,5.0,current_yield,6.666666666666667,6.666666666666667,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-07-19,Pennsylvania,S-2460,76.0,5.0,current_yield,6.578947368421052,6.578947368421052,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-07-26,Pennsylvania,S-2460,77.0,5.0,current_yield,6.493506493506493,6.493506493506493,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-08-02,Pennsylvania,S-2460,77.0,5.0,current_yield,6.493506493506493,6.493506493506493,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-08-09,Pennsylvania,S-2460,80.0,5.0,current_yield,6.25,6.25,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-08-16,Pennsylvania,S-2460,80.0,5.0,current_yield,6.25,6.25,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-08-23,Pennsylvania,S-2460,75.0,5.0,current_yield,6.666666666666667,6.666666666666667,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-08-30,Pennsylvania,S-2460,74.0,5.0,current_yield,6.756756756756757,6.756756756756757,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-09-06,Pennsylvania,S-2460,76.0,5.0,current_yield,6.578947368421052,6.578947368421052,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-09-13,Pennsylvania,S-2460,76.0,5.0,current_yield,6.578947368421052,6.578947368421052,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-09-20,Pennsylvania,S-2460,78.0,5.0,current_yield,6.41025641025641,6.41025641025641,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-09-27,Pennsylvania,S-2460,78.0,5.0,current_yield,6.41025641025641,6.41025641025641,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-10-04,Pennsylvania,S-2460,78.0,5.0,current_yield,6.41025641025641,6.41025641025641,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-10-11,Pennsylvania,S-2460,78.0,5.0,current_yield,6.41025641025641,6.41025641025641,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-10-18,Pennsylvania,S-2460,79.0,5.0,current_yield,6.329113924050633,6.329113924050633,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-10-25,Pennsylvania,S-2460,79.0,5.0,current_yield,6.329113924050633,6.329113924050633,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-11-01,Pennsylvania,S-2460,79.0,5.0,current_yield,6.329113924050633,6.329113924050633,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-11-08,Pennsylvania,S-2460,79.0,5.0,current_yield,6.329113924050633,6.329113924050633,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-11-22,Pennsylvania,S-2460,79.0,5.0,current_yield,6.329113924050633,6.329113924050633,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1845-12-27,Pennsylvania,S-2460,68.0,5.0,current_yield,7.352941176470589,7.352941176470589,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-01-03,Pennsylvania,S-2460,69.75,5.0,current_yield,7.168458781362006,7.168458781362006,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-01-10,Pennsylvania,S-2460,69.0,5.0,current_yield,7.246376811594203,7.246376811594203,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-01-17,Pennsylvania,S-2460,69.0,5.0,current_yield,7.246376811594203,7.246376811594203,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-01-24,Pennsylvania,S-2460,67.0,5.0,current_yield,7.462686567164178,7.462686567164178,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-02-07,Pennsylvania,S-2460,70.0,5.0,current_yield,7.142857142857142,7.142857142857142,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-02-14,Pennsylvania,S-2460,70.0,5.0,current_yield,7.142857142857142,7.142857142857142,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-03-21,Pennsylvania,S-2460,72.0,5.0,current_yield,6.944444444444445,6.944444444444445,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-03-28,Pennsylvania,S-2460,72.0,5.0,current_yield,6.944444444444445,6.944444444444445,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-04-04,Pennsylvania,S-2460,72.0,5.0,current_yield,6.944444444444445,6.944444444444445,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-04-11,Pennsylvania,S-2460,72.0,5.0,current_yield,6.944444444444445,6.944444444444445,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-04-18,Pennsylvania,S-2460,67.0,5.0,current_yield,7.462686567164178,7.462686567164178,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-04-25,Pennsylvania,S-2460,67.0,5.0,current_yield,7.462686567164178,7.462686567164178,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-05-09,Pennsylvania,S-2460,69.0,5.0,current_yield,7.246376811594203,7.246376811594203,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-05-16,Pennsylvania,S-2460,64.75,5.0,current_yield,7.722007722007722,7.722007722007722,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-05-23,Pennsylvania,S-2460,64.75,5.0,current_yield,7.722007722007722,7.722007722007722,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-06-13,Pennsylvania,S-2460,68.0,5.0,current_yield,7.352941176470589,7.352941176470589,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-06-20,Pennsylvania,S-2460,68.0,5.0,current_yield,7.352941176470589,7.352941176470589,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-06-27,Pennsylvania,S-2460,71.0,5.0,current_yield,7.042253521126761,7.042253521126761,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-07-11,Pennsylvania,S-2460,71.0,5.0,current_yield,7.042253521126761,7.042253521126761,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-07-18,Pennsylvania,S-2460,71.0,5.0,current_yield,7.042253521126761,7.042253521126761,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-07-25,Pennsylvania,S-2460,71.0,5.0,current_yield,7.042253521126761,7.042253521126761,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-08-15,Pennsylvania,S-2460,71.0,5.0,current_yield,7.042253521126761,7.042253521126761,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-08-29,Pennsylvania,S-2460,71.0,5.0,current_yield,7.042253521126761,7.042253521126761,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-09-05,Pennsylvania,S-2460,71.0,5.0,current_yield,7.042253521126761,7.042253521126761,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-09-19,Pennsylvania,S-2460,71.0,5.0,current_yield,7.042253521126761,7.042253521126761,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-09-26,Pennsylvania,S-2460,71.0,5.0,current_yield,7.042253521126761,7.042253521126761,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-10-03,Pennsylvania,S-2460,71.0,5.0,current_yield,7.042253521126761,7.042253521126761,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-10-10,Pennsylvania,S-2460,71.0,5.0,current_yield,7.042253521126761,7.042253521126761,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-10-17,Pennsylvania,S-2460,71.0,5.0,current_yield,7.042253521126761,7.042253521126761,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-12-05,Pennsylvania,S-2460,71.0,5.0,current_yield,7.042253521126761,7.042253521126761,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-12-12,Pennsylvania,S-2460,76.0,5.0,current_yield,6.578947368421052,6.578947368421052,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-12-19,Pennsylvania,S-2460,77.0,5.0,current_yield,6.493506493506493,6.493506493506493,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1846-12-26,Pennsylvania,S-2460,77.0,5.0,current_yield,6.493506493506493,6.493506493506493,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1847-01-02,Pennsylvania,S-2460,77.0,5.0,current_yield,6.493506493506493,6.493506493506493,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1847-01-16,Pennsylvania,S-2460,74.0,5.0,current_yield,6.756756756756757,6.756756756756757,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
1847-01-23,Pennsylvania,S-2460,74.0,5.0,current_yield,6.756756756756757,6.756756756756757,defaulted,secondary_pa_bridge,False,False,"S-2460 ""new annual 5s"" (different named instrument, not a splice)"
